Order_ID,commodity,unit_price,quantity,time
6476,益生菌,150,6,1703773396000000000
6477,益生菌,150,4,1703774479000000000
6477,肉骨湯麵,15,5,1703774479000000000
6477,品客洋芋片,60,3,1703774479000000000
6477,原萃綠茶,39,6,1703774479000000000
6478,原萃綠茶,39,3,1703775172000000000
6479,品客洋芋片,60,2,1703776501000000000
6479,益生菌,150,18,1703776501000000000
6479,肉骨湯麵,15,3,1703776501000000000
6479,原萃綠茶,39,18,1703776501000000000
6480,品客洋芋片,60,6,1703776713000000000
6480,肉骨湯麵,15,2,1703776713000000000
6480,原萃綠茶,39,19,1703776713000000000
6480,益生菌,150,6,1703776713000000000
6481,益生菌,150,6,1703777364000000000
6481,品客洋芋片,60,4,1703777364000000000
6482,品客洋芋片,60,4,1703779715000000000
6482,益生菌,150,1,1703779715000000000
6482,原萃綠茶,39,5,1703779715000000000
6482,肉骨湯麵,15,2,1703779715000000000
6483,肉骨湯麵,15,8,1703779934000000000
6484,肉骨湯麵,15,2,1703781987000000000
6484,原萃綠茶,39,6,1703781987000000000
6484,品客洋芋片,60,1,1703781987000000000
6485,益生菌,150,3,1703782171000000000
6485,品客洋芋片,60,4,1703782171000000000
6486,肉骨湯麵,15,4,1703783380000000000
6486,品客洋芋片,60,1,1703783380000000000
6486,原萃綠茶,39,2,1703783380000000000
6486,益生菌,150,2,1703783380000000000
6487,品客洋芋片,60,1,1703783480000000000
6488,原萃綠茶,39,1,1703785522000000000
6488,品客洋芋片,60,8,1703785522000000000
6488,肉骨湯麵,15,4,1703785522000000000
6489,肉骨湯麵,15,3,1703785578000000000
6489,益生菌,150,1,1703785578000000000
6489,原萃綠茶,39,3,1703785578000000000
6490,益生菌,150,5,1703785625000000000
6490,品客洋芋片,60,6,1703785625000000000
6490,肉骨湯麵,15,2,1703785625000000000
6491,品客洋芋片,60,12,1703787488000000000
6492,原萃綠茶,39,4,1703788016000000000
6492,益生菌,150,4,1703788016000000000
6493,肉骨湯麵,15,2,1703788960000000000
6493,益生菌,150,17,1703788960000000000
6494,原萃綠茶,39,2,1703790546000000000
6494,肉骨湯麵,15,2,1703790546000000000
6495,原萃綠茶,39,2,1703790777000000000
6495,益生菌,150,14,1703790777000000000
6495,品客洋芋片,60,1,1703790777000000000
6495,肉骨湯麵,15,16,1703790777000000000
6496,原萃綠茶,39,15,1703791195000000000
6497,品客洋芋片,60,16,1703793045000000000
6498,益生菌,150,16,1703793095000000000
6499,益生菌,150,4,1703793182000000000
6499,肉骨湯麵,15,4,1703793182000000000
6499,原萃綠茶,39,3,1703793182000000000
6500,品客洋芋片,60,12,1703793743000000000
6501,品客洋芋片,60,4,1703793763000000000
6501,原萃綠茶,39,13,1703793763000000000
6501,肉骨湯麵,15,2,1703793763000000000
6502,益生菌,150,4,1703793932000000000
6502,品客洋芋片,60,20,1703793932000000000
6502,原萃綠茶,39,2,1703793932000000000
6503,肉骨湯麵,15,6,1703794445000000000
6504,原萃綠茶,39,4,1703794525000000000
6504,益生菌,150,14,1703794525000000000
6504,肉骨湯麵,15,4,1703794525000000000
6504,品客洋芋片,60,5,1703794525000000000
6505,益生菌,150,16,1703795735000000000
6505,原萃綠茶,39,6,1703795735000000000
6505,肉骨湯麵,15,5,1703795735000000000
6505,品客洋芋片,60,13,1703795735000000000
6506,肉骨湯麵,15,5,1703796489000000000
6507,品客洋芋片,60,5,1703796783000000000
6507,原萃綠茶,39,4,1703796783000000000
6507,益生菌,150,5,1703796783000000000
6508,品客洋芋片,60,1,1703841351000000000
6508,肉骨湯麵,15,3,1703841351000000000
6508,益生菌,150,1,1703841351000000000
6508,原萃綠茶,39,4,1703841351000000000
6509,原萃綠茶,39,3,1703841885000000000
6509,品客洋芋片,60,5,1703841885000000000
6509,益生菌,150,3,1703841885000000000
6509,肉骨湯麵,15,13,1703841885000000000
6510,益生菌,150,8,1703844488000000000
6510,品客洋芋片,60,5,1703844488000000000
6510,原萃綠茶,39,6,1703844488000000000
6510,肉骨湯麵,15,1,1703844488000000000
6511,品客洋芋片,60,6,1703844504000000000
6511,益生菌,150,6,1703844504000000000
6511,肉骨湯麵,15,16,1703844504000000000
6511,原萃綠茶,39,2,1703844504000000000
6512,原萃綠茶,39,4,1703844814000000000
6512,益生菌,150,5,1703844814000000000
6512,品客洋芋片,60,3,1703844814000000000
6513,品客洋芋片,60,3,1703846403000000000
6513,原萃綠茶,39,4,1703846403000000000
6514,原萃綠茶,39,20,1703846573000000000
6514,肉骨湯麵,15,9,1703846573000000000
6514,益生菌,150,5,1703846573000000000
6515,品客洋芋片,60,3,1703846939000000000
6516,肉骨湯麵,15,6,1703847141000000000
6516,品客洋芋片,60,5,1703847141000000000
6516,益生菌,150,1,1703847141000000000
6517,原萃綠茶,39,5,1703848161000000000
6517,肉骨湯麵,15,3,1703848161000000000
6517,品客洋芋片,60,19,1703848161000000000
6517,益生菌,150,2,1703848161000000000
6518,原萃綠茶,39,4,1703851421000000000
6518,品客洋芋片,60,5,1703851421000000000
6518,肉骨湯麵,15,20,1703851421000000000
6518,益生菌,150,2,1703851421000000000
6519,原萃綠茶,39,10,1703851543000000000
6519,品客洋芋片,60,1,1703851543000000000
6519,肉骨湯麵,15,14,1703851543000000000
6520,原萃綠茶,39,4,1703851842000000000
6520,肉骨湯麵,15,5,1703851842000000000
6520,益生菌,150,5,1703851842000000000
6521,肉骨湯麵,15,10,1703852197000000000
6521,原萃綠茶,39,16,1703852197000000000
6521,益生菌,150,9,1703852197000000000
6521,品客洋芋片,60,4,1703852197000000000
6522,益生菌,150,2,1703852404000000000
6522,品客洋芋片,60,6,1703852404000000000
6522,肉骨湯麵,15,4,1703852404000000000
6522,原萃綠茶,39,2,1703852404000000000
6523,益生菌,150,5,1703855093000000000
6524,品客洋芋片,60,2,1703858427000000000
6524,益生菌,150,1,1703858427000000000
6525,品客洋芋片,60,5,1703859517000000000
6525,原萃綠茶,39,20,1703859517000000000
6525,益生菌,150,3,1703859517000000000
6525,肉骨湯麵,15,2,1703859517000000000
6526,原萃綠茶,39,4,1703860600000000000
6527,品客洋芋片,60,3,1703861987000000000
6527,原萃綠茶,39,8,1703861987000000000
6527,益生菌,150,2,1703861987000000000
6527,肉骨湯麵,15,6,1703861987000000000
6528,益生菌,150,17,1703862212000000000
6529,品客洋芋片,60,1,1703868546000000000
6529,原萃綠茶,39,16,1703868546000000000
6530,益生菌,150,15,1703869967000000000
6531,益生菌,150,19,1703871708000000000
6532,原萃綠茶,39,4,1703872656000000000
6533,益生菌,150,18,1703873349000000000
6533,品客洋芋片,60,1,1703873349000000000
6533,肉骨湯麵,15,2,1703873349000000000
6534,原萃綠茶,39,6,1703873451000000000
6535,原萃綠茶,39,4,1703875160000000000
6535,肉骨湯麵,15,6,1703875160000000000
6535,益生菌,150,15,1703875160000000000
6535,品客洋芋片,60,4,1703875160000000000
6536,益生菌,150,3,1703875666000000000
6537,肉骨湯麵,15,4,1703875711000000000
6537,品客洋芋片,60,5,1703875711000000000
6537,原萃綠茶,39,2,1703875711000000000
6537,益生菌,150,4,1703875711000000000
6538,肉骨湯麵,15,5,1703876280000000000
6538,原萃綠茶,39,3,1703876280000000000
6538,品客洋芋片,60,6,1703876280000000000
6538,益生菌,150,3,1703876280000000000
6539,肉骨湯麵,15,8,1703876438000000000
6540,肉骨湯麵,15,3,1703876885000000000
6540,品客洋芋片,60,6,1703876885000000000
6540,益生菌,150,1,1703876885000000000
6540,原萃綠茶,39,2,1703876885000000000
6541,原萃綠茶,39,6,1703877650000000000
6541,益生菌,150,6,1703877650000000000
6542,肉骨湯麵,15,2,1703877995000000000
6542,益生菌,150,3,1703877995000000000
6543,原萃綠茶,39,6,1703878443000000000
6544,肉骨湯麵,15,3,1703878876000000000
6545,原萃綠茶,39,1,1703879146000000000
6545,肉骨湯麵,15,1,1703879146000000000
6546,肉骨湯麵,15,1,1703879460000000000
6546,品客洋芋片,60,5,1703879460000000000
6547,益生菌,150,10,1703879625000000000
6547,肉骨湯麵,15,4,1703879625000000000
6547,原萃綠茶,39,5,1703879625000000000
6548,肉骨湯麵,15,2,1703879642000000000
6548,益生菌,150,4,1703879642000000000
6548,品客洋芋片,60,3,1703879642000000000
6549,益生菌,150,4,1703880663000000000
6549,肉骨湯麵,15,5,1703880663000000000
6549,品客洋芋片,60,6,1703880663000000000
6549,原萃綠茶,39,5,1703880663000000000
6550,原萃綠茶,39,6,1703880830000000000
6550,肉骨湯麵,15,6,1703880830000000000
6550,益生菌,150,6,1703880830000000000
6550,品客洋芋片,60,6,1703880830000000000
6551,品客洋芋片,60,17,1703883283000000000
6551,原萃綠茶,39,1,1703883283000000000
6551,肉骨湯麵,15,5,1703883283000000000
6551,益生菌,150,1,1703883283000000000
6552,肉骨湯麵,15,2,1703883567000000000
6552,原萃綠茶,39,2,1703883567000000000
6553,肉骨湯麵,15,3,1703929024000000000
6554,品客洋芋片,60,4,1703930236000000000
6554,原萃綠茶,39,5,1703930236000000000
6554,益生菌,150,9,1703930236000000000
6555,益生菌,150,4,1703930390000000000
6556,益生菌,150,6,1703930640000000000
6556,原萃綠茶,39,6,1703930640000000000
6556,肉骨湯麵,15,3,1703930640000000000
6556,品客洋芋片,60,11,1703930640000000000
6557,原萃綠茶,39,1,1703932832000000000
6557,品客洋芋片,60,2,1703932832000000000
6557,益生菌,150,1,1703932832000000000
6557,肉骨湯麵,15,5,1703932832000000000
6558,益生菌,150,11,1703934211000000000
6558,原萃綠茶,39,2,1703934211000000000
6558,品客洋芋片,60,1,1703934211000000000
6558,肉骨湯麵,15,5,1703934211000000000
6559,肉骨湯麵,15,3,1703934840000000000
6560,肉骨湯麵,15,2,1703935652000000000
6560,原萃綠茶,39,5,1703935652000000000
6560,品客洋芋片,60,6,1703935652000000000
6560,益生菌,150,5,1703935652000000000
6561,原萃綠茶,39,20,1703937517000000000
6561,益生菌,150,4,1703937517000000000
6561,肉骨湯麵,15,3,1703937517000000000
6562,品客洋芋片,60,10,1703938327000000000
6562,肉骨湯麵,15,1,1703938327000000000
6563,益生菌,150,5,1703938521000000000
6563,品客洋芋片,60,4,1703938521000000000
6563,肉骨湯麵,15,4,1703938521000000000
6563,原萃綠茶,39,2,1703938521000000000
6564,品客洋芋片,60,5,1703939626000000000
6564,肉骨湯麵,15,1,1703939626000000000
6565,肉骨湯麵,15,9,1703940388000000000
6565,益生菌,150,3,1703940388000000000
6565,原萃綠茶,39,1,1703940388000000000
6565,品客洋芋片,60,11,1703940388000000000
6566,品客洋芋片,60,1,1703940643000000000
6567,原萃綠茶,39,6,1703940750000000000
6567,品客洋芋片,60,8,1703940750000000000
6568,肉骨湯麵,15,5,1703940756000000000
6569,品客洋芋片,60,3,1703942998000000000
6570,肉骨湯麵,15,5,1703943009000000000
6570,益生菌,150,1,1703943009000000000
6570,品客洋芋片,60,1,1703943009000000000
6570,原萃綠茶,39,11,1703943009000000000
6571,原萃綠茶,39,6,1703943880000000000
6571,品客洋芋片,60,3,1703943880000000000
6571,益生菌,150,3,1703943880000000000
6572,原萃綠茶,39,6,1703945217000000000
6572,肉骨湯麵,15,7,1703945217000000000
6572,益生菌,150,3,1703945217000000000
6572,品客洋芋片,60,4,1703945217000000000
6573,原萃綠茶,39,5,1703947959000000000
6574,肉骨湯麵,15,3,1703948786000000000
6575,原萃綠茶,39,6,1703954657000000000
6575,益生菌,150,6,1703954657000000000
6575,肉骨湯麵,15,3,1703954657000000000
6575,品客洋芋片,60,3,1703954657000000000
6576,品客洋芋片,60,18,1703956863000000000
6576,肉骨湯麵,15,19,1703956863000000000
6576,原萃綠茶,39,2,1703956863000000000
6577,原萃綠茶,39,6,1703957170000000000
6577,肉骨湯麵,15,1,1703957170000000000
6577,益生菌,150,3,1703957170000000000
6578,原萃綠茶,39,11,1703959097000000000
6578,肉骨湯麵,15,1,1703959097000000000
6578,品客洋芋片,60,17,1703959097000000000
6578,益生菌,150,4,1703959097000000000
6579,益生菌,150,2,1703959482000000000
6580,肉骨湯麵,15,4,1703960191000000000
6580,品客洋芋片,60,1,1703960191000000000
6580,原萃綠茶,39,2,1703960191000000000
6580,益生菌,150,6,1703960191000000000
6581,益生菌,150,6,1703960309000000000
6582,益生菌,150,3,1703960499000000000
6582,品客洋芋片,60,1,1703960499000000000
6582,原萃綠茶,39,3,1703960499000000000
6582,肉骨湯麵,15,12,1703960499000000000
6583,品客洋芋片,60,1,1703963964000000000
6583,益生菌,150,1,1703963964000000000
6584,益生菌,150,2,1703964597000000000
6585,肉骨湯麵,15,6,1703964641000000000
6586,原萃綠茶,39,2,1703965101000000000
6586,品客洋芋片,60,6,1703965101000000000
6586,肉骨湯麵,15,3,1703965101000000000
6586,益生菌,150,2,1703965101000000000
6587,肉骨湯麵,15,4,1703965121000000000
6587,益生菌,150,12,1703965121000000000
6587,原萃綠茶,39,19,1703965121000000000
6588,原萃綠茶,39,10,1703965574000000000
6589,原萃綠茶,39,5,1703966960000000000
6589,品客洋芋片,60,2,1703966960000000000
6589,肉骨湯麵,15,5,1703966960000000000
6590,品客洋芋片,60,4,1703966994000000000
6591,原萃綠茶,39,18,1703967664000000000
6592,肉骨湯麵,15,13,1703967881000000000
6593,肉骨湯麵,15,2,1703968735000000000
6593,原萃綠茶,39,14,1703968735000000000
6593,品客洋芋片,60,1,1703968735000000000
6593,益生菌,150,1,1703968735000000000
6594,肉骨湯麵,15,11,1704016627000000000
6594,益生菌,150,4,1704016627000000000
6594,品客洋芋片,60,6,1704016627000000000
6595,益生菌,150,3,1704018924000000000
6596,肉骨湯麵,15,6,1704019583000000000
6596,品客洋芋片,60,5,1704019583000000000
6597,品客洋芋片,60,1,1704019775000000000
6597,原萃綠茶,39,19,1704019775000000000
6598,肉骨湯麵,15,3,1704020550000000000
6598,原萃綠茶,39,1,1704020550000000000
6598,品客洋芋片,60,4,1704020550000000000
6598,益生菌,150,5,1704020550000000000
6599,肉骨湯麵,15,1,1704023197000000000
6599,原萃綠茶,39,3,1704023197000000000
6599,品客洋芋片,60,4,1704023197000000000
6599,益生菌,150,3,1704023197000000000
6600,品客洋芋片,60,7,1704023892000000000
6600,肉骨湯麵,15,2,1704023892000000000
6601,肉骨湯麵,15,5,1704024803000000000
6601,益生菌,150,4,1704024803000000000
6601,原萃綠茶,39,1,1704024803000000000
6601,品客洋芋片,60,4,1704024803000000000
6602,原萃綠茶,39,6,1704024820000000000
6603,益生菌,150,4,1704024869000000000
6603,肉骨湯麵,15,4,1704024869000000000
6603,原萃綠茶,39,2,1704024869000000000
6604,肉骨湯麵,15,1,1704025593000000000
6604,品客洋芋片,60,7,1704025593000000000
6604,原萃綠茶,39,5,1704025593000000000
6604,益生菌,150,5,1704025593000000000
6605,原萃綠茶,39,5,1704025739000000000
6605,肉骨湯麵,15,15,1704025739000000000
6605,益生菌,150,5,1704025739000000000
6606,肉骨湯麵,15,5,1704026939000000000
6606,原萃綠茶,39,5,1704026939000000000
6606,品客洋芋片,60,1,1704026939000000000
6606,益生菌,150,2,1704026939000000000
6607,原萃綠茶,39,2,1704028147000000000
6607,品客洋芋片,60,4,1704028147000000000
6608,肉骨湯麵,15,5,1704028379000000000
6608,品客洋芋片,60,3,1704028379000000000
6609,益生菌,150,6,1704028400000000000
6610,原萃綠茶,39,5,1704028462000000000
6610,品客洋芋片,60,3,1704028462000000000
6610,肉骨湯麵,15,6,1704028462000000000
6611,原萃綠茶,39,1,1704028773000000000
6611,品客洋芋片,60,2,1704028773000000000
6611,肉骨湯麵,15,1,1704028773000000000
6611,益生菌,150,4,1704028773000000000
6612,肉骨湯麵,15,4,1704028944000000000
6612,益生菌,150,5,1704028944000000000
6612,品客洋芋片,60,5,1704028944000000000
6613,品客洋芋片,60,4,1704029607000000000
6613,原萃綠茶,39,6,1704029607000000000
6614,原萃綠茶,39,1,1704030853000000000
6614,益生菌,150,15,1704030853000000000
6614,品客洋芋片,60,6,1704030853000000000
6615,肉骨湯麵,15,4,1704030939000000000
6616,品客洋芋片,60,15,1704031596000000000
6616,原萃綠茶,39,4,1704031596000000000
6616,益生菌,150,6,1704031596000000000
6616,肉骨湯麵,15,6,1704031596000000000
6617,品客洋芋片,60,5,1704031648000000000
6617,益生菌,150,5,1704031648000000000
6617,肉骨湯麵,15,1,1704031648000000000
6618,益生菌,150,19,1704031828000000000
6618,原萃綠茶,39,5,1704031828000000000
6618,品客洋芋片,60,1,1704031828000000000
6618,肉骨湯麵,15,3,1704031828000000000
6619,品客洋芋片,60,2,1704031997000000000
6620,品客洋芋片,60,6,1704032059000000000
6621,肉骨湯麵,15,5,1704033333000000000
6621,品客洋芋片,60,4,1704033333000000000
6621,益生菌,150,3,1704033333000000000
6622,益生菌,150,3,1704034024000000000
6622,品客洋芋片,60,1,1704034024000000000
6622,肉骨湯麵,15,1,1704034024000000000
6622,原萃綠茶,39,3,1704034024000000000
6623,品客洋芋片,60,3,1704034667000000000
6624,肉骨湯麵,15,1,1704035301000000000
6625,益生菌,150,3,1704035769000000000
6625,肉骨湯麵,15,16,1704035769000000000
6626,益生菌,150,3,1704035838000000000
6626,肉骨湯麵,15,4,1704035838000000000
6627,品客洋芋片,60,2,1704036966000000000
6627,原萃綠茶,39,5,1704036966000000000
6627,肉骨湯麵,15,8,1704036966000000000
6627,益生菌,150,6,1704036966000000000
6628,益生菌,150,6,1704037682000000000
6628,原萃綠茶,39,3,1704037682000000000
6628,肉骨湯麵,15,8,1704037682000000000
6629,品客洋芋片,60,6,1704037757000000000
6629,原萃綠茶,39,4,1704037757000000000
6629,肉骨湯麵,15,3,1704037757000000000
6630,品客洋芋片,60,4,1704038225000000000
6630,肉骨湯麵,15,1,1704038225000000000
6630,原萃綠茶,39,4,1704038225000000000
6631,品客洋芋片,60,15,1704039017000000000
6632,原萃綠茶,39,6,1704039706000000000
6633,品客洋芋片,60,5,1704039829000000000
6633,益生菌,150,1,1704039829000000000
6633,原萃綠茶,39,1,1704039829000000000
6634,原萃綠茶,39,3,1704040752000000000
6634,品客洋芋片,60,5,1704040752000000000
6635,原萃綠茶,39,11,1704041039000000000
6635,肉骨湯麵,15,4,1704041039000000000
6636,肉骨湯麵,15,16,1704042022000000000
6636,品客洋芋片,60,12,1704042022000000000
6636,原萃綠茶,39,2,1704042022000000000
6636,益生菌,150,5,1704042022000000000
6637,肉骨湯麵,15,11,1704044578000000000
6637,益生菌,150,3,1704044578000000000
6637,原萃綠茶,39,9,1704044578000000000
6638,原萃綠茶,39,2,1704044931000000000
6638,品客洋芋片,60,3,1704044931000000000
6638,肉骨湯麵,15,2,1704044931000000000
6638,益生菌,150,15,1704044931000000000
6639,品客洋芋片,60,6,1704045753000000000
6640,品客洋芋片,60,8,1704046200000000000
6641,益生菌,150,1,1704046333000000000
6641,肉骨湯麵,15,19,1704046333000000000
6642,原萃綠茶,39,6,1704046351000000000
6642,品客洋芋片,60,3,1704046351000000000
6642,肉骨湯麵,15,5,1704046351000000000
6643,原萃綠茶,39,2,1704047353000000000
6643,肉骨湯麵,15,3,1704047353000000000
6643,品客洋芋片,60,3,1704047353000000000
6643,益生菌,150,6,1704047353000000000
6644,品客洋芋片,60,1,1704047372000000000
6645,肉骨湯麵,15,5,1704048224000000000
6645,原萃綠茶,39,6,1704048224000000000
6645,益生菌,150,12,1704048224000000000
6645,品客洋芋片,60,2,1704048224000000000
6646,益生菌,150,12,1704048435000000000
6646,品客洋芋片,60,5,1704048435000000000
6646,原萃綠茶,39,4,1704048435000000000
6646,肉骨湯麵,15,6,1704048435000000000
6647,益生菌,150,3,1704048684000000000
6648,益生菌,150,19,1704048749000000000
6649,益生菌,150,1,1704048859000000000
6650,品客洋芋片,60,6,1704050549000000000
6650,原萃綠茶,39,15,1704050549000000000
6650,益生菌,150,3,1704050549000000000
6651,肉骨湯麵,15,6,1704051967000000000
6651,品客洋芋片,60,2,1704051967000000000
6652,品客洋芋片,60,6,1704053313000000000
6652,益生菌,150,11,1704053313000000000
6653,品客洋芋片,60,20,1704054047000000000
6653,肉骨湯麵,15,1,1704054047000000000
6653,原萃綠茶,39,5,1704054047000000000
6654,益生菌,150,18,1704055403000000000
6654,原萃綠茶,39,20,1704055403000000000
6654,肉骨湯麵,15,3,1704055403000000000
6654,品客洋芋片,60,6,1704055403000000000
6655,品客洋芋片,60,1,1704102158000000000
6655,益生菌,150,4,1704102158000000000
6655,原萃綠茶,39,7,1704102158000000000
6655,肉骨湯麵,15,4,1704102158000000000
6656,益生菌,150,1,1704103356000000000
6656,肉骨湯麵,15,5,1704103356000000000
6657,益生菌,150,3,1704103731000000000
6657,原萃綠茶,39,3,1704103731000000000
6657,品客洋芋片,60,6,1704103731000000000
6658,肉骨湯麵,15,5,1704105518000000000
6658,益生菌,150,1,1704105518000000000
6659,品客洋芋片,60,5,1704109567000000000
6660,肉骨湯麵,15,6,1704110589000000000
6660,原萃綠茶,39,6,1704110589000000000
6660,益生菌,150,3,1704110589000000000
6660,品客洋芋片,60,15,1704110589000000000
6661,肉骨湯麵,15,6,1704111079000000000
6662,原萃綠茶,39,2,1704111136000000000
6662,益生菌,150,6,1704111136000000000
6662,肉骨湯麵,15,6,1704111136000000000
6662,品客洋芋片,60,2,1704111136000000000
6663,益生菌,150,1,1704111652000000000
6663,品客洋芋片,60,3,1704111652000000000
6663,原萃綠茶,39,1,1704111652000000000
6663,肉骨湯麵,15,4,1704111652000000000
6664,肉骨湯麵,15,6,1704112580000000000
6664,原萃綠茶,39,18,1704112580000000000
6664,品客洋芋片,60,6,1704112580000000000
6664,益生菌,150,1,1704112580000000000
6665,原萃綠茶,39,1,1704114537000000000
6665,品客洋芋片,60,2,1704114537000000000
6665,益生菌,150,4,1704114537000000000
6666,原萃綠茶,39,5,1704114691000000000
6666,益生菌,150,6,1704114691000000000
6666,肉骨湯麵,15,1,1704114691000000000
6666,品客洋芋片,60,6,1704114691000000000
6667,益生菌,150,19,1704114723000000000
6667,肉骨湯麵,15,6,1704114723000000000
6667,原萃綠茶,39,3,1704114723000000000
6667,品客洋芋片,60,10,1704114723000000000
6668,肉骨湯麵,15,1,1704114993000000000
6668,益生菌,150,19,1704114993000000000
6669,原萃綠茶,39,1,1704115445000000000
6669,益生菌,150,4,1704115445000000000
6670,益生菌,150,5,1704116043000000000
6670,原萃綠茶,39,5,1704116043000000000
6670,品客洋芋片,60,2,1704116043000000000
6670,肉骨湯麵,15,13,1704116043000000000
6671,原萃綠茶,39,18,1704116590000000000
6671,益生菌,150,6,1704116590000000000
6671,品客洋芋片,60,12,1704116590000000000
6671,肉骨湯麵,15,5,1704116590000000000
6672,品客洋芋片,60,18,1704117410000000000
6672,益生菌,150,6,1704117410000000000
6672,肉骨湯麵,15,1,1704117410000000000
6672,原萃綠茶,39,6,1704117410000000000
6673,品客洋芋片,60,1,1704117496000000000
6673,益生菌,150,4,1704117496000000000
6673,肉骨湯麵,15,1,1704117496000000000
6674,原萃綠茶,39,4,1704118345000000000
6674,益生菌,150,1,1704118345000000000
6675,原萃綠茶,39,4,1704118436000000000
6675,益生菌,150,5,1704118436000000000
6676,原萃綠茶,39,6,1704118457000000000
6677,肉骨湯麵,15,6,1704119709000000000
6677,品客洋芋片,60,4,1704119709000000000
6678,品客洋芋片,60,2,1704120344000000000
6678,原萃綠茶,39,6,1704120344000000000
6678,肉骨湯麵,15,4,1704120344000000000
6679,原萃綠茶,39,18,1704120836000000000
6679,益生菌,150,7,1704120836000000000
6679,品客洋芋片,60,1,1704120836000000000
6679,肉骨湯麵,15,2,1704120836000000000
6680,肉骨湯麵,15,1,1704121624000000000
6680,原萃綠茶,39,17,1704121624000000000
6680,品客洋芋片,60,17,1704121624000000000
6681,益生菌,150,4,1704122588000000000
6681,品客洋芋片,60,2,1704122588000000000
6681,肉骨湯麵,15,5,1704122588000000000
6681,原萃綠茶,39,5,1704122588000000000
6682,品客洋芋片,60,5,1704122908000000000
6682,肉骨湯麵,15,2,1704122908000000000
6683,益生菌,150,4,1704123690000000000
6683,品客洋芋片,60,5,1704123690000000000
6683,肉骨湯麵,15,8,1704123690000000000
6684,肉骨湯麵,15,2,1704124274000000000
6685,品客洋芋片,60,6,1704124459000000000
6686,品客洋芋片,60,3,1704125242000000000
6687,原萃綠茶,39,2,1704126167000000000
6687,品客洋芋片,60,3,1704126167000000000
6688,益生菌,150,16,1704126209000000000
6688,原萃綠茶,39,12,1704126209000000000
6689,益生菌,150,6,1704126924000000000
6690,原萃綠茶,39,14,1704130208000000000
6690,肉骨湯麵,15,5,1704130208000000000
6690,品客洋芋片,60,5,1704130208000000000
6690,益生菌,150,4,1704130208000000000
6691,益生菌,150,5,1704131671000000000
6691,肉骨湯麵,15,2,1704131671000000000
6692,品客洋芋片,60,6,1704131837000000000
6692,益生菌,150,9,1704131837000000000
6693,益生菌,150,3,1704132411000000000
6693,肉骨湯麵,15,2,1704132411000000000
6694,品客洋芋片,60,2,1704133199000000000
6694,益生菌,150,5,1704133199000000000
6694,原萃綠茶,39,5,1704133199000000000
6694,肉骨湯麵,15,2,1704133199000000000
6695,原萃綠茶,39,2,1704133234000000000
6696,益生菌,150,7,1704133452000000000
6696,品客洋芋片,60,12,1704133452000000000
6696,肉骨湯麵,15,13,1704133452000000000
6696,原萃綠茶,39,11,1704133452000000000
6697,益生菌,150,5,1704133549000000000
6697,品客洋芋片,60,9,1704133549000000000
6697,原萃綠茶,39,12,1704133549000000000
6698,品客洋芋片,60,6,1704133838000000000
6699,原萃綠茶,39,2,1704134670000000000
6699,益生菌,150,3,1704134670000000000
6700,肉骨湯麵,15,6,1704134940000000000
6700,原萃綠茶,39,1,1704134940000000000
6700,益生菌,150,5,1704134940000000000
6700,品客洋芋片,60,5,1704134940000000000
6701,益生菌,150,6,1704135760000000000
6701,品客洋芋片,60,4,1704135760000000000
6701,肉骨湯麵,15,5,1704135760000000000
6701,原萃綠茶,39,2,1704135760000000000
6702,肉骨湯麵,15,11,1704135934000000000
6702,益生菌,150,1,1704135934000000000
6702,品客洋芋片,60,6,1704135934000000000
6702,原萃綠茶,39,1,1704135934000000000
6703,品客洋芋片,60,5,1704136468000000000
6704,益生菌,150,2,1704137574000000000
6704,肉骨湯麵,15,19,1704137574000000000
6704,品客洋芋片,60,3,1704137574000000000
6705,原萃綠茶,39,2,1704140221000000000
6705,益生菌,150,1,1704140221000000000
6706,品客洋芋片,60,16,1704140755000000000
6707,益生菌,150,2,1704141237000000000
6707,原萃綠茶,39,5,1704141237000000000
6707,品客洋芋片,60,1,1704141237000000000
6707,肉骨湯麵,15,19,1704141237000000000
6708,益生菌,150,3,1704142224000000000
6708,品客洋芋片,60,4,1704142224000000000
6708,原萃綠茶,39,17,1704142224000000000
6709,肉骨湯麵,15,14,1704142780000000000
6709,原萃綠茶,39,19,1704142780000000000
6710,肉骨湯麵,15,6,1704187405000000000
6710,原萃綠茶,39,2,1704187405000000000
6710,益生菌,150,6,1704187405000000000
6711,益生菌,150,2,1704187469000000000
6711,原萃綠茶,39,6,1704187469000000000
6711,肉骨湯麵,15,5,1704187469000000000
6712,肉骨湯麵,15,19,1704187678000000000
6712,益生菌,150,2,1704187678000000000
6712,原萃綠茶,39,4,1704187678000000000
6713,原萃綠茶,39,12,1704187721000000000
6713,品客洋芋片,60,4,1704187721000000000
6714,原萃綠茶,39,2,1704187792000000000
6715,原萃綠茶,39,2,1704190238000000000
6715,品客洋芋片,60,4,1704190238000000000
6715,肉骨湯麵,15,10,1704190238000000000
6715,益生菌,150,8,1704190238000000000
6716,益生菌,150,15,1704192270000000000
6716,品客洋芋片,60,2,1704192270000000000
6716,原萃綠茶,39,4,1704192270000000000
6717,肉骨湯麵,15,16,1704192671000000000
6718,原萃綠茶,39,1,1704193716000000000
6719,原萃綠茶,39,18,1704194379000000000
6719,益生菌,150,14,1704194379000000000
